Smp_027040.1 GO:0016020,GO:0016021
Smp_027080.1 GO:0005783,GO:0005789,GO:0005794,GO:0015031,GO:0016021,GO:0016192
Smp_027210.1 GO:0004633
Smp_027220.1 GO:0003674,GO:0005737,GO:0008150
Smp_027240.1 GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0019843
Smp_027300.1 GO:0000775,GO:0000785,GO:0003682,GO:0005634,GO:0005694,GO:0006333,GO:0006350,GO:0006355,GO:0008270,GO:0016568,GO:0018024
Smp_027340.1 GO:0005783,GO:0005789,GO:0008203,GO:0016021
Smp_027360.1 GO:0005739,GO:0005743,GO:0005746,GO:0006810
Smp_027370.1 GO:0004842,GO:0006512,GO:0043687,GO:0051246
Smp_027390.1 GO:0000145,GO:0005737,GO:0006887,GO:0006904,GO:0015031
Smp_027400.1 GO:0004674,GO:0004714,GO:0004715,GO:0005524,GO:0006468,GO:0016020,GO:0016021
Smp_027430.1 GO:0005509,GO:0016020,GO:0016021
Smp_027450.1 GO:0003924,GO:0005525,GO:0005739,GO:0005874,GO:0007017,GO:0043234,GO:0051258
Smp_027480.1 GO:0005739,GO:0005746,GO:0006118,GO:0006810
Smp_027500.1 GO:0007155
Smp_027550.1 GO:0000166,GO:0003723,GO:0005634,GO:0005737,GO:0006397
Smp_027550.2 GO:0000166,GO:0003723,GO:0005634,GO:0005737,GO:0006397
Smp_027610.1 GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0015935,GO:0019843
Smp_027740.1 GO:0004798,GO:0005524,GO:0006233,GO:0006235
Smp_027750.1 GO:0005737,GO:0005856,GO:0005874,GO:0006810
Smp_027820.1 GO:0046872
Smp_027830.1 GO:0016020
Smp_027870.1 GO:0003774,GO:0003779,GO:0005516,GO:0005524,GO:0005737,GO:0005863,GO:0006941
Smp_027880.1 GO:0006457,GO:0016272,GO:0051082
Smp_027890.1 GO:0005634,GO:0005643,GO:0006810
Smp_027900.1 GO:0005634,GO:0005643,GO:0006913,GO:0006999,GO:0051028,GO:0065002
Smp_027910.1 GO:0001965,GO:0005085,GO:0005737,GO:0007275
Smp_027920.1 GO:0003924,GO:0005198,GO:0005525,GO:0005874,GO:0007018,GO:0043234,GO:0051258
Smp_027940.1 GO:0004930,GO:0005886,GO:0007186,GO:0016021
Smp_027970.1 GO:0003723,GO:0004386,GO:0005524,GO:0005634,GO:0008026
Smp_027990.1 GO:0003700,GO:0005634,GO:0006350,GO:0006355,GO:0007275,GO:0043565
Smp_028030.1 GO:0005622,GO:0005737,GO:0007165
Smp_028060.1 GO:0005634
Smp_028070.1 GO:0003774,GO:0003779,GO:0005516,GO:0005524,GO:0005737,GO:0005794,GO:0005863,GO:0006810,GO:0006941
Smp_028070.2 GO:0003774,GO:0003779,GO:0005516,GO:0005524,GO:0005737,GO:0005794,GO:0005863,GO:0006810,GO:0006941
Smp_028080.1 GO:0003870,GO:0005739,GO:0005759,GO:0006783,GO:0016769,GO:0030170
Smp_028100.1 GO:0004842,GO:0006512,GO:0043687,GO:0051246
Smp_028100.2 GO:0004842,GO:0006512,GO:0043687,GO:0051246
Smp_028120.1 GO:0003774,GO:0003924,GO:0005525,GO:0005737,GO:0005874
Smp_028140.1 GO:0005737
Smp_028150.1 GO:0000287,GO:0003677,GO:0003723,GO:0003887,GO:0003964,GO:0004190,GO:0004523,GO:0005524,GO:0005634,GO:0005737,GO:0006310,GO:0006508,GO:0008233,GO:0008270,GO:0015074,GO:0016779,GO:0032196,GO:0046797
Smp_028170.1 GO:0005524,GO:0005737
Smp_028170.2 GO:0005524,GO:0005737
Smp_028170.3 GO:0005737
Smp_028190.1 GO:0004731,GO:0006139,GO:0009116,GO:0017061
Smp_028200.1 GO:0003743,GO:0003924,GO:0005525,GO:0005622,GO:0005737,GO:0006412,GO:0006413
Smp_028210.1 GO:0005509
Smp_028340.1 GO:0005634
Smp_028360.1 GO:0003924,GO:0005198,GO:0005525,GO:0005874,GO:0007018,GO:0043234,GO:0051258
Smp_028370.1 GO:0003774,GO:0005874,GO:0030286
Smp_028410.1 GO:0016020,GO:0016021
Smp_028430.1 GO:0006512,GO:0008270,GO:0016020,GO:0016021
Smp_028440.1 GO:0004013,GO:0005488,GO:0005737,GO:0006730
Smp_028440.2 GO:0004013,GO:0005488,GO:0005507,GO:0005737,GO:0006730,GO:0051287
Smp_028490.1 GO:0003841,GO:0005783,GO:0008152,GO:0008654,GO:0016020,GO:0016021
Smp_028500.1 GO:0005515,GO:0005622,GO:0005737,GO:0006508,GO:0008233,GO:0008234
Smp_028550.1 GO:0003723,GO:0004386,GO:0005524,GO:0005634,GO:0005737,GO:0006364,GO:0008026,GO:0042254
Smp_028620.1 GO:0006887,GO:0015031
Smp_028640.1 GO:0005737
Smp_028670.1 GO:0004089,GO:0005737,GO:0006730,GO:0008270
Smp_028670.2 GO:0004089,GO:0005737,GO:0006730,GO:0008270
Smp_028690.1 GO:0005328,GO:0005886,GO:0005887,GO:0006836
Smp_028730.1 GO:0000287,GO:0000902,GO:0003977,GO:0004475,GO:0005737,GO:0007047,GO:0008299,GO:0008360,GO:0009103,GO:0009252,GO:0016779,GO:0019134
Smp_028840.1 GO:0016740
Smp_028860.1 GO:0000287,GO:0003677,GO:0003723,GO:0003887,GO:0003964,GO:0004190,GO:0004523,GO:0005198,GO:0005634,GO:0005737,GO:0006310,GO:0006508,GO:0008233,GO:0008270,GO:0008907,GO:0015074,GO:0016020,GO:0016032,GO:0016779,GO:0019012,GO:0019028,GO:0032196,GO:0046797
Smp_028910.1 GO:0005794,GO:0006486,GO:0008417,GO:0016020,GO:0016021
Smp_028930.1 GO:0045454
Smp_028940.1 GO:0005783,GO:0005794,GO:0005801,GO:0006888
Smp_028980.1 GO:0016020,GO:0016021
Smp_028990.1 GO:0004721,GO:0005506,GO:0005515,GO:0005737,GO:0005829,GO:0005977,GO:0005979,GO:0005981,GO:0006470,GO:0007049,GO:0030145,GO:0051301
Smp_028990.2 GO:0004721,GO:0005506,GO:0005515,GO:0005624,GO:0005625,GO:0005737,GO:0005977,GO:0006470,GO:0007049,GO:0007067,GO:0016020,GO:0030145,GO:0051301
Smp_028990.3 GO:0004721,GO:0005506,GO:0005515,GO:0005624,GO:0005625,GO:0005737,GO:0005975,GO:0006470,GO:0007049,GO:0007067,GO:0016020,GO:0030145,GO:0051301
Smp_029040.1 GO:0000139,GO:0003723,GO:0005634,GO:0005637,GO:0005794,GO:0015031,GO:0016021
Smp_029060.1 GO:0006744,GO:0008425,GO:0008689
Smp_029070.1 GO:0003677,GO:0004386,GO:0005524,GO:0005737,GO:0006289,GO:0006974,GO:0009380,GO:0009381,GO:0009432
Smp_029160.1 GO:0016020,GO:0016021
Smp_029210.1 GO:0006512
Smp_029230.1 GO:0005737
Smp_029240.1 GO:0005634,GO:0005737,GO:0008168
Smp_029240.2 GO:0005634,GO:0005737,GO:0008168
Smp_029240.3 GO:0005634,GO:0005737,GO:0008469
Smp_029310.1 GO:0005622,GO:0005737,GO:0005794,GO:0006810,GO:0008289
Smp_029360.1 GO:0005886,GO:0006814,GO:0006865,GO:0015293,GO:0016021,GO:0031402
Smp_029370.1 GO:0006417
Smp_029390.1 GO:0005515,GO:0015986,GO:0016469,GO:0033180,GO:0046933,GO:0046961
Smp_029400.1 GO:0005737
Smp_029410.1 GO:0003743,GO:0005634,GO:0005737,GO:0006412,GO:0008180
Smp_029470.1 GO:0003774,GO:0003779,GO:0004222,GO:0005516,GO:0005524,GO:0005737,GO:0005863,GO:0006508,GO:0006941
Smp_029480.1 GO:0005634,GO:0005737
Smp_029500.1 GO:0004222,GO:0006508,GO:0008233,GO:0008270
Smp_029520.1 GO:0003779,GO:0005509,GO:0005737,GO:0005856,GO:0007010,GO:0051016
Smp_029620.1 GO:0003700,GO:0005634,GO:0006350,GO:0006355,GO:0007275,GO:0043565
Smp_029700.1 GO:0005634
Smp_029740.1 GO:0005739
Smp_029750.1 GO:0006364
Smp_029800.1 GO:0005198,GO:0005737,GO:0005856,GO:0008092,GO:0019898
Smp_029820.1 GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0006414
Smp_029850.1 GO:0003676,GO:0003887,GO:0005622,GO:0005737,GO:0006261,GO:0008408,GO:0016779
Smp_029890.1 GO:0005525,GO:0007049,GO:0031105,GO:0051301
Smp_029900.1 GO:0003755,GO:0006457,GO:0042277
Smp_029900.2 GO:0003755,GO:0005737,GO:0006457
Smp_029930.1 GO:0000166,GO:0005737
Smp_029940.1 GO:0004842,GO:0006512,GO:0043687,GO:0051246
Smp_029940.2 GO:0004842,GO:0006512,GO:0043687,GO:0051246
Smp_029950.1 GO:0005524,GO:0005737
Smp_029990.1 GO:0005085,GO:0005737,GO:0016020,GO:0051020
Smp_030000.1 GO:0004177,GO:0004178,GO:0005622,GO:0005737,GO:0006508,GO:0008233,GO:0019538,GO:0030145
Smp_030010.2 GO:0005737
Smp_030010.3 GO:0003774,GO:0005524,GO:0005737
Smp_030030.1 GO:0016020,GO:0016021
Smp_030050.1 GO:0003700,GO:0005634,GO:0006350,GO:0006355,GO:0007275,GO:0043565
Smp_030110.1 GO:0005737
Smp_030150.1 GO:0003779,GO:0005737,GO:0016020,GO:0030054
Smp_030180.1 GO:0006512
Smp_030220.1 GO:0008152,GO:0016787
Smp_030250.1 GO:0003700,GO:0005634,GO:0006350,GO:0006355
Smp_030260.1 GO:0016020,GO:0016021
Smp_030290.1 GO:0005737,GO:0006457,GO:0016272,GO:0051082
Smp_030300.1 GO:0005198,GO:0005509,GO:0007155
Smp_030320.1 GO:0005634
Smp_030330.1 GO:0004045,GO:0005737,GO:0006412
Smp_030330.2 GO:0004045,GO:0005737,GO:0006412
Smp_030350.1 GO:0004252,GO:0005509,GO:0005576,GO:0006508,GO:0008233
Smp_030370.1 GO:0005509,GO:0005529,GO:0005783,GO:0005788,GO:0006457,GO:0008270,GO:0051082
Smp_030400.1 GO:0001932,GO:0005952,GO:0006468,GO:0007165,GO:0008603,GO:0030552
Smp_030440.1 GO:0000166,GO:0005737
Smp_030500.1 GO:0004367,GO:0005737,GO:0005975,GO:0008654,GO:0009331,GO:0046167,GO:0046168,GO:0047952,GO:0051287,GO:0055114
Smp_030500.2 GO:0004367,GO:0005737,GO:0005975,GO:0008654,GO:0009331,GO:0046167,GO:0046168,GO:0047952,GO:0051287,GO:0055114
Smp_030650.1 GO:0005515,GO:0005794,GO:0008424,GO:0016020,GO:0016021,GO:0016757,GO:0017124,GO:0033578
Smp_030690.1 GO:0003746,GO:0005853,GO:0006412,GO:0006414
Smp_030710.1 GO:0004721,GO:0005506,GO:0005634,GO:0005737,GO:0005813,GO:0030145
Smp_030730.1 GO:0003924,GO:0005198,GO:0005525,GO:0005874,GO:0007018,GO:0043234,GO:0051258
Smp_030760.1 GO:0000103,GO:0004783,GO:0005506,GO:0006118,GO:0006810,GO:0009055,GO:0010181,GO:0019344
Smp_030780.1 GO:0000151,GO:0004842,GO:0005737,GO:0006511,GO:0006512,GO:0016567,GO:0034450
Smp_030830.2 GO:0005622,GO:0005737,GO:0015031
Smp_030860.1 GO:0016020
Smp_030870.1 GO:0005634,GO:0005737
Smp_030910.1 GO:0003777,GO:0005737,GO:0005874,GO:0007017,GO:0030286
Smp_030920.1 GO:0004872,GO:0005739,GO:0005741,GO:0065002
Smp_030920.2 GO:0004872,GO:0005739,GO:0005741,GO:0016021,GO:0065002
Smp_030930.1 GO:0005737
Smp_030930.2 GO:0005737
Smp_031000.1 GO:0005634,GO:0005737,GO:0006511,GO:0006512,GO:0031461,GO:0031625
Smp_031000.2 GO:0005737,GO:0006511,GO:0006512,GO:0031461,GO:0031625
Smp_031000.3 GO:0005737,GO:0006511,GO:0006512,GO:0031461,GO:0031625
Smp_031010.1 GO:0000184,GO:0003723,GO:0004386,GO:0005524,GO:0005634,GO:0005737,GO:0006364,GO:0008026,GO:0042254
Smp_031040.1 GO:0008270,GO:0042779,GO:0042781
Smp_031040.2 GO:0008270,GO:0042779,GO:0042781
Smp_031070.1 GO:0000922,GO:0005813,GO:0005874,GO:0007020
Smp_031070.2 GO:0000922,GO:0005813,GO:0005874,GO:0007020
Smp_031070.3 GO:0000922,GO:0005813,GO:0005874,GO:0007020
Smp_031100.1 GO:0005737,GO:0006897,GO:0008289
Smp_031180.1 GO:0004607,GO:0008203
Smp_031190.1 GO:0004607,GO:0008203
Smp_031220.1 GO:0006810,GO:0016020,GO:0016021
Smp_031270.1 GO:0016020,GO:0016021
Smp_031270.2 GO:0016020,GO:0016021
Smp_031300.1 GO:0005737,GO:0006950
Smp_031310.1 GO:0003735,GO:0005622,GO:0005840,GO:0006412
Smp_031350.1 GO:0016020,GO:0016021
Smp_031360.1 GO:0005634,GO:0006810,GO:0016070
Smp_031360.2 GO:0005737,GO:0016070
Smp_031390.1 GO:0005622
Smp_031400.1 GO:0016020
Smp_031430.1 GO:0016020,GO:0016021
Smp_031530.1 GO:0005622,GO:0005634
Smp_031560.1 GO:0004842,GO:0005622,GO:0005737,GO:0006464,GO:0006512,GO:0006915
Smp_031570.1 GO:0003735,GO:0005622,GO:0005737,GO:0005840,GO:0006412
Smp_031590.1 GO:0003700,GO:0005634,GO:0006350,GO:0006355,GO:0043565,GO:0046983
Smp_031680.1 GO:0004889,GO:0005886,GO:0005892,GO:0006811,GO:0016021,GO:0030054,GO:0030594,GO:0045202,GO:0045211
Smp_031710.1 GO:0004798,GO:0005524,GO:0006139,GO:0006233,GO:0006235,GO:0016773
Smp_031720.1 GO:0000786,GO:0003677,GO:0005634,GO:0005694,GO:0006334
Smp_031730.1 GO:0005783,GO:0005789,GO:0005792,GO:0006465,GO:0006508,GO:0008233,GO:0008236,GO:0016021
Smp_031770.1 GO:0003779,GO:0005737,GO:0005856
Smp_031770.10 ,,
Smp_031770.11 ,,
Smp_031770.12 ,,
Smp_031770.13 ,
Smp_031770.14 ,,
Smp_031770.15 ,,
Smp_031770.2 GO:0003779,GO:0005737,GO:0005856
Smp_031770.3 GO:0003779,GO:0005737
Smp_031770.4 GO:0003779,GO:0005737,GO:0005856
Smp_031770.5 GO:0003779,GO:0005737,GO:0005856
Smp_031770.7 GO:0003779,GO:0005737
Smp_031770.8 GO:0003779,GO:0005737,GO:0005856
Smp_031770.9 GO:0003779,GO:0005737
Smp_031860.1 GO:0000139,GO:0005737,GO:0005794,GO:0006461,GO:0006886,GO:0008565,GO:0016192,GO:0030131,GO:0031410
Smp_031880.1 GO:0005886,GO:0016021
Smp_031920.1 GO:0003729,GO:0005634,GO:0006397,GO:0008380
Smp_031920.2 GO:0003729,GO:0005634,GO:0006397,GO:0008380
Smp_031920.3 GO:0003729,GO:0005634,GO:0006397,GO:0008380
Smp_031920.4 GO:0005634
Smp_031920.5 GO:0003729,GO:0005634,GO:0006397,GO:0008380
Smp_031920.7 GO:0005634
Smp_031940.1 GO:0004674,GO:0004713,GO:0005524,GO:0005737,GO:0006468,GO:0046872
Smp_031950.1 GO:0006915
Smp_031950.2 GO:0006915
Smp_031990.1 GO:0006412,GO:0050567
Smp_032000.1 GO:0004197,GO:0005515,GO:0005622,GO:0005737,GO:0006508,GO:0006915,GO:0008233,GO:0008234,GO:0042981
Smp_032060.1 GO:0003723,GO:0005634,GO:0005737,GO:0006397,GO:0006417,GO:0051028
Smp_032150.1 GO:0005737,GO:0005768,GO:0015031,GO:0016020
Smp_032180.1 GO:0005525,GO:0005622,GO:0005794,GO:0006886,GO:0007264,GO:0016192
Smp_032230.1 GO:0005739,GO:0005741,GO:0016021
Smp_032250.1 GO:0008800,GO:0030655,GO:0046677
Smp_032260.1 GO:0003735,GO:0005622,GO:0005840,GO:0006412
Smp_032280.1 GO:0003677,GO:0003723,GO:0005634,GO:0005737,GO:0030529
Smp_032310.1 GO:0003779,GO:0005737,GO:0005856,GO:0005885,GO:0030833,GO:0042995
Smp_032320.1 GO:0000287,GO:0003677,GO:0003723,GO:0003887,GO:0003964,GO:0004190,GO:0004523,GO:0005524,GO:0005634,GO:0005737,GO:0006310,GO:0006508,GO:0008233,GO:0008270,GO:0015074,GO:0016779,GO:0032196,GO:0046797
Smp_032320.2 GO:0000287,GO:0003677,GO:0003723,GO:0003887,GO:0003964,GO:0004190,GO:0004523,GO:0005524,GO:0005634,GO:0005737,GO:0006310,GO:0006508,GO:0008233,GO:0008270,GO:0015074,GO:0016779,GO:0032196,GO:0046797
Smp_032320.6 GO:0000166,GO:0003723,GO:0005634,GO:0005737,GO:0006397,GO:0006417,GO:0051028
Smp_032370.1 GO:0004316,GO:0006633,GO:0051287
Smp_032420.1 GO:0004252,GO:0005634,GO:0005739,GO:0005743,GO:0008233,GO:0016021
Smp_032470.1 GO:0005737
Smp_032480.1 GO:0005634
Smp_032490.1 GO:0003774,GO:0003779,GO:0005516,GO:0005524,GO:0005737,GO:0005863,GO:0006941
Smp_032500.1 GO:0003677,GO:0005524,GO:0005634,GO:0006260,GO:0006270,GO:0006350,GO:0006355,GO:0007049,GO:0008094
Smp_032510.1 GO:0000059,GO:0005634,GO:0005643,GO:0005737,GO:0006886,GO:0008565
Smp_032520.1 GO:0005764,GO:0005765,GO:0005768,GO:0005886,GO:0010008,GO:0016021
Smp_032580.1 GO:0004298,GO:0005634,GO:0005737,GO:0005829,GO:0005839,GO:0006511,GO:0008233
Smp_032580.2 GO:0004298,GO:0005634,GO:0005737,GO:0005829,GO:0005839,GO:0006511,GO:0008233
Smp_032580.3 GO:0004298,GO:0005634,GO:0005737,GO:0005829,GO:0005839,GO:0006511,GO:0008233
Smp_032640.1 GO:0004788,GO:0005524,GO:0006772,GO:0009229,GO:0016301
Smp_032670.2 GO:0005576,GO:0008201,GO:0016055,GO:0050896
Smp_032670.3 GO:0003723,GO:0005198,GO:0005634,GO:0016020,GO:0055036
Smp_032690.1 GO:0016020,GO:0016021
Smp_032710.1 GO:0016020,GO:0016021
Smp_032740.1 GO:0004871,GO:0005525,GO:0007186
Smp_032750.1 GO:0004871,GO:0005525,GO:0007186
Smp_032760.1 GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0019843
Smp_032780.1 GO:0005886,GO:0009103,GO:0009245,GO:0016021,GO:0016757,GO:0016780,GO:0046677
Smp_032790.1 GO:0005739,GO:0016020,GO:0016021
Smp_032800.1 GO:0005634,GO:0005737
Smp_032800.2 GO:0005634,GO:0005737
Smp_032810.1 GO:0004798,GO:0005524,GO:0006233
Smp_032820.1 GO:0005634,GO:0005737,GO:0005856,GO:0005874,GO:0006810
Smp_032820.2 GO:0005634,GO:0005737,GO:0005856,GO:0005874,GO:0006810
Smp_032920.1 GO:0016020,GO:0016021,GO:0046872
Smp_032950.1 GO:0005509
Smp_032970.1 GO:0005509
Smp_032980.1 GO:0005509
Smp_032990.1 GO:0005509
Smp_033000.1 GO:0005509
Smp_033010.1 GO:0005509
Smp_033020.1 GO:0005634,GO:0006333,GO:0006350,GO:0006355,GO:0016568
Smp_033040.1 GO:0004459,GO:0005737,GO:0006100,GO:0019642
Smp_033050.1 GO:0003917,GO:0003918,GO:0005694,GO:0006265,GO:0006268
Smp_033050.2 GO:0003917,GO:0003918,GO:0005694,GO:0006265,GO:0006268
Smp_033050.3 GO:0003917,GO:0003918,GO:0005694,GO:0006265,GO:0006268
Smp_033110.1 GO:0003677,GO:0005622,GO:0005634,GO:0006350,GO:0008270
Smp_033140.1 GO:0000213,GO:0000214,GO:0003677,GO:0006388
Smp_033210.1 GO:0005739,GO:0005743,GO:0008654,GO:0016021,GO:0016780
Smp_033250.1 GO:0016020
Smp_033260.1 GO:0005634,GO:0005737,GO:0006508,GO:0006512,GO:0008233,GO:0008234
Smp_033260.2 GO:0005634,GO:0005737,GO:0006508,GO:0006512,GO:0008233,GO:0008234
Smp_033330.1 GO:0005737,GO:0006810,GO:0009055,GO:0015035,GO:0045454
Smp_033350.1 GO:0000224,GO:0005737,GO:0008270,GO:0045454
Smp_033370.1 GO:0016020,GO:0016021
Smp_033380.1 GO:0003735,GO:0005622,GO:0005840,GO:0006412
Smp_033400.1 GO:0005506,GO:0005739,GO:0005746,GO:0005759,GO:0006118,GO:0006810,GO:0009055,GO:0020037
Smp_033440.1 GO:0000287,GO:0005524,GO:0005886,GO:0008152,GO:0016021
Smp_033510.1 GO:0004871,GO:0005525,GO:0007186
Smp_033530.1 GO:0004090,GO:0005737,GO:0008152
Smp_033530.3 GO:0004316,GO:0006633,GO:0051287
Smp_033540.1 GO:0004316,GO:0006633,GO:0051287
Smp_033550.1 GO:0005391,GO:0006754,GO:0006813,GO:0006814,GO:0016020,GO:0016021,GO:0030955,GO:0031402
Smp_033590.1 GO:0003677,GO:0005634,GO:0008270
Smp_033600.1 GO:0003725,GO:0004386,GO:0004525,GO:0005524,GO:0005622,GO:0005737,GO:0006364,GO:0006396,GO:0008026,GO:0009615,GO:0050688
Smp_033610.1 GO:0005739,GO:0005743,GO:0005746,GO:0006810,GO:0008137
Smp_033620.1 GO:0016020,GO:0016021
Smp_033660.1 GO:0004151,GO:0005975,GO:0006044,GO:0006221,GO:0008270,GO:0008448
Smp_033670.1 GO:0005524,GO:0016020,GO:0016469,GO:0042777,GO:0045261,GO:0046933,GO:0046961
Smp_033670.2 GO:0005524,GO:0016020,GO:0016469,GO:0042777,GO:0045261,GO:0046872,GO:0046933,GO:0046961
Smp_033670.3 GO:0005524,GO:0016020,GO:0016469,GO:0042777,GO:0045261,GO:0046872,GO:0046933,GO:0046961
Smp_033670.4 GO:0005524,GO:0016020,GO:0016469,GO:0042777,GO:0045261,GO:0046872,GO:0046933,GO:0046961
Smp_033670.5 GO:0005524,GO:0016020,GO:0016469,GO:0042777,GO:0045261,GO:0046872,GO:0046933,GO:0046961
Smp_033680.1 GO:0000398,GO:0003723,GO:0005634,GO:0005681
Smp_033700.1 GO:0000166,GO:0003677,GO:0003904,GO:0006281,GO:0006974,GO:0018298
Smp_033710.1 GO:0000184,GO:0003723,GO:0004386,GO:0005524,GO:0005634,GO:0005737,GO:0006364,GO:0008026,GO:0042254
Smp_033760.1 GO:0005634
Smp_033870.1 GO:0016020
Smp_033930.1 GO:0005737,GO:0006700,GO:0006810,GO:0008289,GO:0015485,GO:0017127
Smp_033950.1 GO:0003700,GO:0005515,GO:0005622,GO:0005634,GO:0005667,GO:0005737,GO:0006350,GO:0006355,GO:0007179
Smp_033950.2 GO:0003700,GO:0005515,GO:0005622,GO:0005634,GO:0005667,GO:0005737,GO:0006350,GO:0006355,GO:0007179
Smp_033950.3 GO:0003700,GO:0005515,GO:0005622,GO:0005634,GO:0005667,GO:0005737,GO:0006350,GO:0006355,GO:0007179
Smp_033970.1 GO:0016021,GO:0016600
Smp_033990.1 GO:0005737,GO:0008415
Smp_034000.1 GO:0005634
Smp_034030.1 GO:0005886,GO:0016021
Smp_034100.1 GO:0003677,GO:0003899,GO:0005634,GO:0006350,GO:0008270,GO:0030528,GO:0045449
Smp_034120.1 GO:0015031,GO:0016020,GO:0019717,GO:0030054,GO:0045202
Smp_034160.1 GO:0005524,GO:0016020,GO:0016021
Smp_034190.1 GO:0000184,GO:0003723,GO:0004386,GO:0005524,GO:0005634,GO:0005737,GO:0006364,GO:0008026,GO:0042254
Smp_034190.2 GO:0000184,GO:0003723,GO:0004386,GO:0005524,GO:0005634,GO:0005737,GO:0008026,GO:0042254
Smp_034220.1 GO:0000103,GO:0004783,GO:0005506,GO:0006118,GO:0006810,GO:0009055,GO:0010181,GO:0016020,GO:0019344
Smp_034300.1 GO:0003700,GO:0005634,GO:0006350,GO:0006355,GO:0043565
Smp_034310.1 GO:0005886,GO:0016021,GO:0016740
Smp_034400.1 GO:0005794,GO:0005905,GO:0006461,GO:0006886,GO:0008565,GO:0016192,GO:0030117,GO:0030131,GO:0030659,GO:0031410
Smp_034410.1 GO:0004197,GO:0005764,GO:0006508,GO:0008233
Smp_034410.2 GO:0004197,GO:0005764,GO:0006508,GO:0008233
Smp_034410.3 GO:0004197,GO:0005764,GO:0006508,GO:0008233
Smp_034420.2 GO:0004869,GO:0005576
Smp_034430.1 GO:0005739,GO:0005840,GO:0016020
Smp_034490.1 GO:0004298,GO:0005634,GO:0005737,GO:0005829,GO:0005839,GO:0006511,GO:0008233
Smp_034500.1 GO:0004725,GO:0005737,GO:0006470,GO:0008138
Smp_034530.1 GO:0005198,GO:0005506,GO:0016226,GO:0051536
Smp_034550.1 GO:0003779,GO:0005200,GO:0005509,GO:0005737,GO:0005856
Smp_034580.1 GO:0005524
Smp_034610.1 GO:0005921,GO:0016020,GO:0016021
Smp_034660.1 GO:0005086,GO:0005622,GO:0005737,GO:0032012
Smp_034670.1 GO:0003924,GO:0005525,GO:0043234,GO:0051258
Smp_034680.1 GO:0003677,GO:0005622,GO:0005634,GO:0006350,GO:0006355,GO:0008270
Smp_034700.1 GO:0005507,GO:0006118,GO:0016209,GO:0016491
Smp_034700.3 GO:0005507,GO:0006118,GO:0016209,GO:0016491
Smp_034840.1 GO:0019904
Smp_034840.2 GO:0019904
Smp_034840.3 GO:0019904
Smp_034850.1 GO:0005244,GO:0005267,GO:0006813,GO:0016020,GO:0016021,GO:0030955
Smp_034860.1 GO:0003700,GO:0003707,GO:0005634,GO:0006350,GO:0006355,GO:0008270,GO:0008289,GO:0043565
Smp_034870.1 GO:0005794,GO:0006461,GO:0006886,GO:0006897,GO:0008565,GO:0016020,GO:0030117,GO:0030131,GO:0031410
Smp_034920.1 GO:0003777,GO:0003779,GO:0005516,GO:0005524,GO:0005737,GO:0005863,GO:0006941,GO:0007018,GO:0016887,GO:0030286
Smp_034940.1 GO:0003774,GO:0003779,GO:0005524,GO:0005737,GO:0005863,GO:0006941
Smp_034940.2 GO:0003774,GO:0003779,GO:0005516,GO:0005524,GO:0005737,GO:0005863,GO:0006941
Smp_034940.3 GO:0003774,GO:0003779,GO:0005516,GO:0005524,GO:0005737,GO:0005863,GO:0006941
Smp_034980.1 GO:0003677,GO:0005634,GO:0006350,GO:0006355,GO:0008270,GO:0030528
Smp_034980.2 GO:0003677,GO:0005634,GO:0006350,GO:0006355,GO:0008270,GO:0030528
Smp_034980.3 GO:0003677,GO:0003723,GO:0004864,GO:0005634,GO:0006350,GO:0008270,GO:0030528
Smp_035000.1 GO:0016020
Smp_035010.1 GO:0005634
Smp_035020.1 GO:0016020,GO:0016021
Smp_035020.2 GO:0016020,GO:0016021
Smp_035030.1 GO:0003725,GO:0004386,GO:0005524,GO:0005622,GO:0005634,GO:0008026
Smp_035040.1 GO:0005886,GO:0007155,GO:0016021
Smp_035080.1 GO:0000225,GO:0005783,GO:0005789,GO:0006506,GO:0016021
Smp_035090.1 GO:0007267,GO:0030054,GO:0045202,GO:0045211
Smp_035090.2 GO:0005886,GO:0007267,GO:0030054,GO:0045202,GO:0045211
Smp_035090.3 GO:0005886,GO:0007267,GO:0030054,GO:0045202,GO:0045211
Smp_035110.1 GO:0000815,GO:0005737,GO:0008565,GO:0015031,GO:0045324
Smp_035120.1 GO:0005737
Smp_035140.1 GO:0005262,GO:0005509,GO:0005886,GO:0006816,GO:0016021
Smp_035160.1 GO:0005249,GO:0005515,GO:0006813,GO:0008076,GO:0016020,GO:0016021,GO:0030955
Smp_035180.1 GO:0005249,GO:0006813,GO:0008076,GO:0016020,GO:0016021,GO:0030955
Smp_035190.1 GO:0005085,GO:0005509,GO:0005622,GO:0005737,GO:0005886,GO:0007264,GO:0051056
Smp_035190.2 GO:0005085,GO:0005509,GO:0005622,GO:0005737,GO:0005886,GO:0007264,GO:0051056
Smp_035200.1 GO:0005524,GO:0005737,GO:0006260,GO:0006457,GO:0008270,GO:0009408,GO:0031072,GO:0051082
Smp_035200.2 GO:0005524,GO:0005737,GO:0006260,GO:0006457,GO:0008270,GO:0009408,GO:0031072,GO:0051082
